CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income,Card_Category,Months_on_book,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio
7.12E+08,Existing Customer,44,2,0,7,2,33909,1,34,9070,1273,7797,15211,129,0.14
7.16E+08,Existing Customer,48,2,4,6,2,52060,1,36,7469,1216,6253,13614,104,0.163
7.15E+08,Attrited Customer,57,1,1,5,4,119386,1,36,23714,0,23714,8463,62,0
7.18E+08,Existing Customer,52,2,2,4,1,39536,1,40,5240,2517,2723,14161,105,0.48
7.70E+08,Attrited Customer,34,1,3,5,3,44285,1,28,3744,0,3744,8202,69,0
7.09E+08,Existing Customer,40,1,2,6,3,84121,1,36,15594,1690,13904,16101,127,0.108
7.16E+08,Existing Customer,45,1,4,4,3,65510,1,35,8449,2092,6357,17634,120,0.248
7.16E+08,Attrited Customer,59,1,0,4,3,98533,2,48,34516,0,34516,8480,71,0
7.18E+08,Existing Customer,43,1,3,7,4,89026,1,28,9959,734,9225,16732,116,0.074
7.20E+08,Existing Customer,30,1,2,1,3,69853,1,36,4192,1734,2458,13345,106,0.414
7.90E+08,Existing Customer,38,2,1,4,2,25553,1,31,3416,2517,899,14230,105,0.737
7.21E+08,Existing Customer,42,1,4,2,3,63458,1,31,3322,0,3322,13784,108,0
7.21E+08,Existing Customer,50,1,1,6,3,65381,1,30,14217,1816,12401,15554,99,0.128
7.12E+08,Existing Customer,49,1,4,1,3,63024,1,35,17350,1817,15533,16132,118,0.105
8.19E+08,Existing Customer,58,1,4,4,2,65279,1,53,13784,698,13086,13120,91,0.051
7.14E+08,Existing Customer,54,2,1,6,2,21799,1,42,3181,2087,1094,13392,92,0.656
7.19E+08,Existing Customer,39,2,3,3,4,20562,1,26,5325,2488,2837,13674,101,0.467
7.79E+08,Attrited Customer,48,2,1,6,3,59078,2,28,23981,1454,22527,9140,64,0.061
7.71E+08,Existing Customer,36,1,2,3,2,38774,1,23,3920,0,3920,16500,102,0
7.09E+08,Existing Customer,56,2,1,3,2,22829,1,36,5158,1148,4010,13113,128,0.223
7.72E+08,Existing Customer,57,2,2,7,2,40258,1,46,5073,1533,3540,13420,122,0.302
7.51E+08,Existing Customer,47,2,2,4,2,56634,1,40,4074,1868,2206,15005,118,0.459
7.68E+08,Existing Customer,27,1,1,3,3,42401,1,21,10284,787,9497,13355,92,0.077
7.94E+08,Existing Customer,42,1,3,6,2,135681,3,23,34516,2070,32446,13781,102,0.06
7.11E+08,Attrited Customer,53,1,3,4,3,112941,4,33,34516,0,34516,6361,74,0
7.17E+08,Existing Customer,57,2,3,4,2,32309,1,36,3999,721,3278,15443,102,0.18
7.13E+08,Existing Customer,50,2,0,5,1,21377,1,36,3468,2221,1247,14222,122,0.64
7.18E+08,Existing Customer,50,1,4,3,2,117093,1,39,11900,1796,10104,14666,101,0.151
7.10E+08,Attrited Customer,51,2,1,4,3,44118,1,41,9701,0,9701,9404,62,0
7.16E+08,Existing Customer,61,1,0,3,3,96951,2,50,34516,1357,33159,13722,124,0.039
7.10E+08,Attrited Customer,30,2,0,6,2,32880,1,13,6075,0,6075,9242,63,0
7.94E+08,Existing Customer,60,1,0,6,2,52751,1,54,13035,1285,11750,14585,97,0.099
7.21E+08,Attrited Customer,43,1,2,5,3,75274,1,36,17306,0,17306,6205,65,0
7.15E+08,Attrited Customer,41,2,4,6,3,35127,2,36,15987,0,15987,7832,73,0
7.09E+08,Existing Customer,42,1,2,3,3,67794,4,36,34516,0,34516,12920,132,0
7.19E+08,Existing Customer,36,1,2,4,2,147421,1,36,34516,939,33577,15552,107,0.027
7.12E+08,Existing Customer,27,2,1,4,2,27170,1,15,7469,0,7469,16730,122,0
7.16E+08,Attrited Customer,59,1,0,1,2,91906,1,50,12918,2352,10566,9138,76,0.182
7.18E+08,Attrited Customer,59,2,1,4,3,23237,1,50,4085,0,4085,7597,71,0
7.12E+08,Existing Customer,55,1,1,3,2,49138,1,36,3705,1355,2350,16089,119,0.366
7.11E+08,Existing Customer,56,2,1,4,2,32884,1,43,5319,921,4398,15048,110,0.173
7.11E+08,Existing Customer,34,1,3,3,2,58754,1,36,4549,990,3559,13804,123,0.218
7.11E+08,Existing Customer,49,1,2,6,2,105215,1,39,15894,1293,14601,14256,118,0.081
7.95E+08,Existing Customer,32,1,1,7,3,52553,4,16,17894,2517,15377,15305,111,0.141
7.19E+08,Attrited Customer,49,2,3,7,3,27294,1,37,5855,0,5855,9202,80,0
7.90E+08,Existing Customer,60,2,1,6,2,33934,4,54,13062,1731,11331,13609,108,0.133
7.79E+08,Attrited Customer,51,2,3,6,2,24249,1,33,7428,0,7428,8078,62,0
7.20E+08,Existing Customer,39,1,2,1,2,39578,1,19,8848,961,7887,15352,117,0.109
7.21E+08,Existing Customer,54,2,2,3,2,43542,1,41,7362,1176,6186,17390,130,0.16
7.80E+08,Existing Customer,53,1,5,3,3,126482,2,36,34516,2088,32428,15290,123,0.06
7.14E+08,Existing Customer,35,1,3,5,2,101492,1,28,4380,0,4380,17258,121,0
7.11E+08,Existing Customer,47,1,2,6,3,67966,1,36,12510,1871,10639,14018,128,0.15
7.19E+08,Existing Customer,52,1,5,7,3,78568,1,36,23712,2195,21517,16258,115,0.093
7.12E+08,Existing Customer,57,2,2,2,3,25760,1,44,9149,1254,7895,14401,100,0.137
7.94E+08,Existing Customer,47,2,3,6,3,31780,4,33,34516,1930,32586,16369,125,0.056
7.80E+08,Existing Customer,54,2,1,4,2,32430,1,41,3784,2517,1267,15199,96,0.665
7.17E+08,Existing Customer,39,1,1,4,3,80728,1,29,9680,2101,7579,15152,100,0.217
7.09E+08,Existing Customer,50,1,4,4,2,121452,1,41,34516,2353,32163,15214,129,0.068
7.19E+08,Existing Customer,60,2,1,4,2,31142,1,47,3845,1460,2385,14432,106,0.38
7.12E+08,Existing Customer,41,1,2,6,3,53681,1,27,13409,1255,12154,15573,99,0.094
8.26E+08,Attrited Customer,50,1,2,3,3,115579,4,40,34516,0,34516,7661,79,0
7.13E+08,Existing Customer,51,1,0,7,2,108184,1,36,8065,0,8065,14807,115,0
7.09E+08,Existing Customer,56,1,3,3,2,64897,1,40,20501,561,19940,15162,99,0.027
7.11E+08,Existing Customer,41,1,3,1,3,68714,1,36,23260,1476,21784,15140,105,0.063
7.90E+08,Attrited Customer,44,2,5,5,4,21115,1,33,9073,2466,6607,6793,60,0.272
7.12E+08,Existing Customer,36,1,1,3,3,60245,1,24,20101,1299,18802,14732,115,0.065
7.17E+08,Attrited Customer,31,1,0,3,2,21953,1,36,6911,2517,4394,8123,71,0.364
7.18E+08,Existing Customer,49,2,1,3,2,22292,1,36,3423,2186,1237,14037,120,0.639
7.12E+08,Existing Customer,40,2,3,1,3,33340,4,36,10729,0,10729,14364,108,0
7.10E+08,Existing Customer,49,2,4,4,3,48731,4,30,34516,1963,32553,13174,86,0.057
7.57E+08,Attrited Customer,46,1,4,7,2,97724,1,39,34516,289,34227,8964,76,0.008
8.19E+08,Existing Customer,54,1,1,7,3,105232,1,49,28570,2027,26543,15130,102,0.071
7.20E+08,Existing Customer,29,1,1,4,2,61083,1,16,12495,2517,9978,14524,106,0.201
7.09E+08,Attrited Customer,46,1,3,1,2,70574,1,39,13344,1907,11437,8534,86,0.143
7.12E+08,Attrited Customer,50,1,1,7,3,125457,1,37,32563,0,32563,9220,81,0
7.15E+08,Existing Customer,49,2,3,3,3,25877,1,36,3375,0,3375,13992,103,0
7.09E+08,Existing Customer,50,1,2,1,2,77455,1,36,12299,1664,10635,15060,90,0.135
7.08E+08,Attrited Customer,60,1,1,4,3,34396,1,50,4613,0,4613,8970,78,0
7.17E+08,Existing Customer,55,2,2,2,2,36138,4,36,10858,0,10858,14475,111,0
7.51E+08,Existing Customer,57,1,3,5,3,112209,1,50,34516,2293,32223,14287,114,0.066
7.95E+08,Existing Customer,47,1,3,4,2,60244,1,41,4207,1556,2651,15312,122,0.37
7.11E+08,Existing Customer,45,2,2,3,2,27454,1,36,3336,1889,1447,13989,105,0.566
7.21E+08,Existing Customer,45,2,5,7,4,30634,1,37,5465,1967,3498,14192,115,0.36
7.16E+08,Existing Customer,55,2,1,1,3,24844,4,36,12633,1661,10972,14378,98,0.131
7.11E+08,Existing Customer,39,1,1,1,3,117993,1,36,34516,1260,33256,14576,95,0.037
7.11E+08,Attrited Customer,35,2,0,2,2,26486,1,27,3876,0,3876,7712,73,0
7.89E+08,Existing Customer,40,2,4,6,2,30496,1,29,3326,2181,1145,13583,110,0.656
7.19E+08,Existing Customer,49,1,4,5,3,124140,4,38,34516,1562,32954,14212,100,0.045
7.20E+08,Attrited Customer,32,1,3,3,2,57324,1,20,3264,0,3264,6439,63,0
7.13E+08,Existing Customer,46,1,1,3,2,57404,1,27,6903,2091,4812,15751,107,0.303
7.72E+08,Existing Customer,42,2,3,7,2,39986,1,31,2940,0,2940,14792,120,0
7.18E+08,Existing Customer,51,1,1,6,2,66297,1,38,13731,1375,12356,14826,99,0.1
7.10E+08,Attrited Customer,52,1,1,7,3,51177,1,36,4826,0,4826,8585,62,0
7.80E+08,Attrited Customer,43,1,5,3,2,78476,1,25,4259,0,4259,7993,71,0
7.18E+08,Existing Customer,38,1,1,6,4,51432,1,18,3523,1379,2144,15108,118,0.391
7.10E+08,Existing Customer,44,1,3,1,2,66301,2,34,34516,1543,32973,13967,101,0.045
8.07E+08,Existing Customer,47,2,4,4,4,51520,1,42,16998,1404,15594,13977,127,0.083
7.89E+08,Existing Customer,56,1,2,3,3,135659,1,45,11714,898,10816,13956,122,0.077
7.13E+08,Attrited Customer,32,1,0,1,3,62475,1,24,4097,0,4097,8376,64,0
7.10E+08,Attrited Customer,41,2,3,4,2,37717,1,31,3952,0,3952,8241,82,0
7.12E+08,Attrited Customer,41,2,4,7,3,32686,1,25,29295,0,29295,9865,65,0
7.09E+08,Existing Customer,31,2,0,5,3,51823,1,36,26423,0,26423,13575,108,0
7.10E+08,Existing Customer,45,2,4,6,2,22017,1,37,3196,1817,1379,13300,104,0.569
7.12E+08,Attrited Customer,50,2,0,3,2,22856,1,38,4935,1574,3361,8527,84,0.319
7.58E+08,Existing Customer,31,1,0,3,3,69663,4,24,34516,984,33532,15347,109,0.029
7.16E+08,Attrited Customer,47,1,2,3,2,112801,1,36,12933,2239,10694,6564,56,0.173
7.08E+08,Existing Customer,42,1,4,3,4,76111,4,30,29937,0,29937,14863,109,0
7.80E+08,Existing Customer,48,2,2,3,3,30596,1,38,8881,1901,6980,15530,110,0.214
7.16E+08,Existing Customer,52,1,3,7,3,93103,1,42,27514,1834,25680,12841,100,0.067
7.15E+08,Existing Customer,45,1,2,6,2,104737,1,37,32275,1845,30430,14917,88,0.057
8.28E+08,Existing Customer,48,2,3,6,1,20155,1,44,4107,2517,1590,16027,112,0.613
7.20E+08,Existing Customer,53,2,2,4,2,32887,1,47,7469,1294,6175,15212,124,0.173
7.12E+08,Existing Customer,58,2,3,3,2,27789,1,36,5023,1857,3166,14111,98,0.37
7.11E+08,Attrited Customer,36,2,2,7,3,28047,1,36,6071,0,6071,9338,59,0
7.15E+08,Existing Customer,45,1,3,2,3,70056,4,34,27494,879,26615,14375,112,0.032
7.15E+08,Existing Customer,41,2,1,4,1,25503,1,36,7106,2031,5075,16377,124,0.286
7.12E+08,Existing Customer,43,1,5,5,3,61071,1,31,17230,1805,15425,14781,130,0.105
7.57E+08,Existing Customer,49,1,4,5,3,97489,1,42,30885,2018,28867,17350,115,0.065
7.09E+08,Existing Customer,53,2,1,7,4,21359,1,43,3629,2517,1112,14205,102,0.694
7.13E+08,Attrited Customer,39,1,2,6,2,123497,4,19,34516,796,33720,7721,75,0.023
7.17E+08,Existing Customer,50,2,1,3,3,34009,1,36,17970,1390,16580,13204,97,0.077
7.16E+08,Existing Customer,38,1,3,3,2,22095,4,27,10343,2070,8273,14805,115,0.2
7.17E+08,Attrited Customer,43,1,3,6,3,49458,1,36,9267,0,9267,7991,90,0
7.12E+08,Existing Customer,55,2,2,1,2,57508,1,45,2985,1651,1334,14187,103,0.553
8.04E+08,Existing Customer,39,2,2,6,2,22499,4,34,14386,2517,11869,13377,114,0.175
7.79E+08,Existing Customer,38,1,1,4,3,52290,1,19,3581,694,2887,14637,109,0.194
7.09E+08,Existing Customer,37,1,2,3,2,28207,1,28,3079,1267,1812,14540,104,0.411
7.15E+08,Existing Customer,48,2,2,7,3,22649,1,37,3594,1996,1598,14881,109,0.555
7.80E+08,Existing Customer,34,1,1,6,2,65596,1,18,10488,1636,8852,14719,116,0.156
7.13E+08,Attrited Customer,50,1,3,1,3,84958,4,36,34516,2517,31999,7155,66,0.073
7.20E+08,Attrited Customer,41,1,3,2,3,89057,1,29,24001,1629,22372,9102,75,0.068
7.08E+08,Existing Customer,49,2,2,5,2,24530,1,37,5500,0,5500,14357,110,0
7.17E+08,Existing Customer,37,1,1,6,2,144317,1,17,34516,0,34516,14127,116,0
7.11E+08,Existing Customer,46,1,2,3,3,145536,1,28,7790,1921,5869,14567,131,0.247
7.09E+08,Existing Customer,53,1,2,3,2,84409,1,41,10301,2451,7850,16359,111,0.238
7.20E+08,Existing Customer,48,2,4,4,3,43224,1,36,23939,1419,22520,14812,101,0.059
7.18E+08,Existing Customer,31,1,0,3,1,116254,1,19,21615,570,21045,16464,103,0.026
7.79E+08,Existing Customer,40,2,3,6,2,37516,1,33,8712,991,7721,14512,115,0.114
7.11E+08,Attrited Customer,37,2,2,6,4,35741,4,29,12203,0,12203,8600,94,0
7.17E+08,Existing Customer,61,1,0,3,2,76592,1,48,15483,2148,13335,14463,94,0.139
7.20E+08,Existing Customer,45,1,0,6,3,87997,1,36,20356,2031,18325,15180,121,0.1
7.09E+08,Existing Customer,32,2,1,4,3,35773,1,16,3548,2517,1031,15157,97,0.709
7.15E+08,Existing Customer,31,1,0,3,3,49263,1,36,4661,1835,2826,14257,110,0.394
8.09E+08,Existing Customer,43,2,5,3,2,38898,2,38,15987,1372,14615,15058,109,0.086
7.08E+08,Attrited Customer,57,1,2,6,4,112750,1,48,30543,264,30279,7784,63,0.009
7.57E+08,Attrited Customer,42,2,3,3,2,20956,1,35,5230,2517,2713,9495,61,0.481
8.21E+08,Existing Customer,43,1,2,3,2,114603,1,38,34516,0,34516,14160,124,0
8.08E+08,Existing Customer,39,2,2,3,3,39386,1,34,3246,2517,729,13671,103,0.775
7.13E+08,Existing Customer,46,2,3,3,2,45588,1,38,10018,829,9189,13819,114,0.083
7.79E+08,Existing Customer,43,2,2,7,3,36288,4,24,10272,1523,8749,14321,113,0.148
7.13E+08,Existing Customer,32,2,1,4,2,22085,1,36,4097,1293,2804,15925,100,0.316
7.10E+08,Existing Customer,49,2,1,6,2,48063,1,36,19846,2162,17684,16908,122,0.109
7.10E+08,Attrited Customer,32,1,0,5,2,74708,1,25,4469,2331,2138,8314,67,0.522
8.03E+08,Existing Customer,49,1,4,3,3,92004,1,43,20701,2517,18184,14374,113,0.122
7.92E+08,Existing Customer,54,1,3,3,2,126525,1,48,8426,0,8426,14378,103,0
7.17E+08,Existing Customer,38,1,3,6,2,106857,1,29,16722,0,16722,15110,113,0
7.15E+08,Existing Customer,60,1,0,4,3,118752,4,36,34516,806,33710,13434,102,0.023
7.81E+08,Attrited Customer,47,1,3,3,3,56232,1,34,4413,232,4181,7869,76,0.053
7.72E+08,Existing Customer,31,2,1,5,2,26086,1,21,5342,2005,3337,14738,94,0.375
7.20E+08,Attrited Customer,52,1,1,7,2,41599,1,36,8455,2517,5938,8124,73,0.298
8.08E+08,Existing Customer,49,1,3,6,3,20691,1,44,7659,1698,5961,15860,105,0.222
7.08E+08,Attrited Customer,49,2,1,3,2,23223,4,36,11059,0,11059,9524,80,0
7.70E+08,Existing Customer,31,1,0,7,2,32956,1,25,4093,0,4093,15495,112,0
7.19E+08,Attrited Customer,39,1,1,3,2,110926,1,36,24239,0,24239,8549,73,0
7.10E+08,Attrited Customer,44,1,3,4,4,136043,1,36,7793,2270,5523,8260,54,0.291
7.99E+08,Existing Customer,32,1,1,4,3,84488,1,26,6407,1130,5277,14471,93,0.176
7.20E+08,Existing Customer,57,1,2,4,3,64729,1,36,6024,1532,4492,15763,97,0.254
7.09E+08,Existing Customer,48,2,2,3,3,38973,1,36,3352,2122,1230,14802,106,0.633
7.11E+08,Existing Customer,44,1,1,7,2,118599,1,33,32222,0,32222,14220,95,0
7.20E+08,Existing Customer,31,2,0,1,2,59952,4,24,34516,2032,32484,14544,104,0.059
7.11E+08,Existing Customer,44,2,3,3,4,29050,4,36,34516,941,33575,12042,117,0.027
8.13E+08,Existing Customer,49,1,4,1,2,118378,1,44,31091,966,30125,14565,108,0.031
7.12E+08,Attrited Customer,54,1,5,4,2,99503,1,48,7464,0,7464,9071,74,0
7.53E+08,Attrited Customer,29,1,0,3,3,134179,1,22,11722,0,11722,8302,78,0
7.08E+08,Attrited Customer,41,1,4,4,2,38084,1,32,7769,0,7769,8109,74,0
7.21E+08,Existing Customer,46,1,4,4,1,146488,1,31,3569,1553,2016,16695,116,0.435
7.17E+08,Existing Customer,47,2,4,4,2,22734,1,36,3216,1480,1736,14178,123,0.46
7.12E+08,Existing Customer,30,1,1,7,4,33736,1,13,3789,1782,2007,15670,116,0.47
7.79E+08,Existing Customer,31,2,1,7,1,24795,1,13,3533,1206,2327,16339,120,0.341
7.16E+08,Existing Customer,43,1,4,6,2,124406,4,36,34516,1816,32700,15226,113,0.053
7.95E+08,Existing Customer,52,1,2,6,3,95020,1,34,27229,0,27229,13264,120,0
7.18E+08,Attrited Customer,52,1,2,3,1,118243,4,44,34516,751,33765,5806,40,0.022
7.21E+08,Attrited Customer,43,2,3,2,3,38043,1,30,6261,463,5798,8132,64,0.074
7.67E+08,Existing Customer,57,2,0,6,2,39293,1,51,6996,2092,4904,15017,120,0.299
7.19E+08,Existing Customer,52,2,4,3,3,21561,1,36,4440,1149,3291,14973,112,0.259
7.09E+08,Existing Customer,55,2,1,6,4,25922,1,36,3150,2222,928,14750,96,0.705
7.19E+08,Existing Customer,57,2,2,2,1,56669,1,48,4288,1678,2610,15505,113,0.391
7.09E+08,Attrited Customer,54,1,3,3,2,87671,4,36,34516,761,33755,8444,68,0.022
7.08E+08,Existing Customer,51,2,1,4,2,24182,1,38,5189,1171,4018,16563,94,0.226
7.17E+08,Attrited Customer,59,1,0,6,3,59183,1,52,14458,2017,12441,8696,72,0.14
7.99E+08,Existing Customer,43,1,3,6,2,129114,1,37,16909,1171,15738,15740,120,0.069
7.11E+08,Existing Customer,41,2,5,7,2,27014,1,22,6739,896,5843,15471,115,0.133
7.11E+08,Attrited Customer,45,1,5,1,3,42445,1,36,4982,0,4982,8586,58,0
7.10E+08,Attrited Customer,31,1,1,5,3,32983,4,36,12359,0,12359,7528,70,0
7.19E+08,Existing Customer,51,1,3,4,2,95290,1,41,9959,2068,7891,13810,124,0.208
7.16E+08,Existing Customer,53,1,1,4,4,125910,1,34,8507,1484,7023,14949,114,0.174
7.19E+08,Existing Customer,48,1,1,1,2,64960,1,44,15355,1823,13532,15053,111,0.119
7.12E+08,Existing Customer,59,2,2,7,3,48163,1,46,23731,1890,21841,13647,93,0.08
7.14E+08,Attrited Customer,42,2,2,3,3,56678,4,32,17909,0,17909,5977,58,0
7.10E+08,Existing Customer,34,1,1,7,2,42630,1,36,3995,2475,1520,12575,99,0.62
7.10E+08,Attrited Customer,46,1,2,4,2,69484,2,38,34516,2517,31999,9314,89,0.073
7.69E+08,Attrited Customer,51,1,5,3,1,130936,1,45,34516,0,34516,8173,91,0
7.11E+08,Attrited Customer,48,2,5,4,3,28471,1,40,8297,2517,5780,9819,74,0.303
7.20E+08,Existing Customer,52,1,1,5,4,101378,1,40,5520,2448,3072,14330,116,0.443
7.21E+08,Existing Customer,58,2,0,6,4,30679,1,36,3736,2209,1527,15886,118,0.591
7.10E+08,Attrited Customer,38,1,1,7,2,43307,1,18,9664,1983,7681,7995,56,0.205
7.59E+08,Existing Customer,56,2,5,2,3,24997,1,49,4132,1559,2573,14781,108,0.377
7.20E+08,Existing Customer,38,1,1,6,4,138437,1,21,28043,1786,26257,14521,109,0.064
7.08E+08,Existing Customer,41,1,3,3,2,94538,1,31,9959,1946,8013,15594,114,0.195
8.26E+08,Existing Customer,45,1,2,3,2,134993,1,41,16453,1660,14793,14762,108,0.101
7.79E+08,Attrited Customer,43,2,3,6,4,31303,1,24,8256,2416,5840,8104,64,0.293
7.13E+08,Existing Customer,31,1,1,7,2,43334,1,23,13427,1562,11865,13117,108,0.116
7.14E+08,Existing Customer,47,1,2,1,2,45703,1,37,3263,1525,1738,14649,110,0.467
7.14E+08,Attrited Customer,34,1,0,3,1,116033,4,24,34516,400,34116,5112,49,0.012
7.20E+08,Attrited Customer,40,1,4,7,2,94614,1,31,23502,0,23502,7957,60,0
7.21E+08,Existing Customer,35,1,2,3,2,96561,1,21,7685,2517,5168,13604,116,0.328
7.89E+08,Attrited Customer,32,2,1,3,2,32803,1,23,4065,230,3835,7844,64,0.057
7.17E+08,Existing Customer,41,1,4,5,2,56694,1,28,9815,0,9815,15475,94,0
7.15E+08,Existing Customer,50,1,4,5,2,124954,1,36,17374,2517,14857,15473,128,0.145
7.19E+08,Existing Customer,39,2,2,3,3,40089,1,28,7093,2517,4576,13937,120,0.355
7.90E+08,Existing Customer,33,1,3,1,2,103068,4,22,34516,917,33599,14202,114,0.027
7.16E+08,Existing Customer,48,2,2,7,2,28977,1,36,3329,0,3329,14893,98,0
7.08E+08,Attrited Customer,37,1,3,3,3,115055,1,17,4116,1473,2643,8667,70,0.358
7.12E+08,Existing Customer,28,1,1,5,3,39753,1,13,20030,1204,18826,15862,127,0.06
7.17E+08,Existing Customer,49,2,1,3,1,34055,1,44,8687,1763,6924,16824,123,0.203
7.14E+08,Attrited Customer,39,1,3,4,3,119142,1,13,8656,0,8656,8056,89,0
7.08E+08,Existing Customer,45,2,3,4,2,36963,1,36,3544,1661,1883,15149,111,0.469
7.15E+08,Attrited Customer,29,1,0,4,3,48342,1,36,5988,660,5328,10211,68,0.11
7.13E+08,Attrited Customer,54,2,2,5,3,28720,1,43,4917,0,4917,9442,69,0
7.21E+08,Existing Customer,53,1,1,3,3,80905,1,41,18591,994,17597,15063,108,0.053
7.21E+08,Existing Customer,39,1,2,5,3,58409,1,31,3297,1761,1536,15580,120,0.534
7.14E+08,Existing Customer,43,2,3,1,3,34840,1,33,5702,2165,3537,14970,120,0.38
7.21E+08,Existing Customer,27,2,0,6,3,28731,4,19,10982,2517,8465,13563,97,0.229
7.10E+08,Existing Customer,43,1,3,3,3,66304,3,35,34516,1774,32742,13966,115,0.051
8.02E+08,Existing Customer,37,1,1,3,2,63766,1,31,20144,1195,18949,14287,106,0.059
8.19E+08,Existing Customer,47,2,4,3,2,26064,1,42,16349,1925,14424,16207,114,0.118
7.11E+08,Existing Customer,48,2,4,2,1,29099,4,38,10610,0,10610,15050,108,0
7.16E+08,Existing Customer,43,1,4,1,2,56601,1,30,7386,656,6730,15691,126,0.089
7.18E+08,Attrited Customer,41,2,4,4,3,33155,1,36,4720,0,4720,8798,67,0
7.88E+08,Existing Customer,49,1,3,3,2,98074,1,40,3660,766,2894,14515,122,0.209
7.16E+08,Existing Customer,46,1,3,7,3,90366,1,36,12932,1893,11039,15372,97,0.146
7.17E+08,Existing Customer,60,2,1,7,3,34331,1,51,6089,1341,4748,14112,123,0.22
7.14E+08,Attrited Customer,53,1,2,7,3,73175,1,43,5905,0,5905,8883,83,0
7.12E+08,Existing Customer,28,2,0,3,2,57040,1,15,23103,897,22206,14049,120,0.039
7.21E+08,Existing Customer,52,2,5,4,3,35904,4,36,11280,1523,9757,16237,128,0.135
7.11E+08,Existing Customer,38,1,0,4,2,72465,1,31,16565,1200,15365,16736,99,0.072
7.16E+08,Existing Customer,50,1,3,3,2,127780,1,41,34516,2253,32263,16692,131,0.065
7.17E+08,Existing Customer,31,2,0,4,3,31803,4,21,14305,1288,13017,14769,119,0.09
7.21E+08,Existing Customer,35,1,3,6,3,29585,1,21,6104,1595,4509,15240,102,0.261
7.09E+08,Existing Customer,48,2,3,6,3,58866,1,39,4207,0,4207,15124,108,0
7.19E+08,Existing Customer,51,1,3,1,2,133039,1,40,34516,1476,33040,14145,119,0.043
7.59E+08,Attrited Customer,52,1,3,2,2,131573,1,45,34516,550,33966,7341,71,0.016
7.17E+08,Existing Customer,52,1,2,4,3,76365,2,39,34516,1882,32634,14738,116,0.055
7.73E+08,Attrited Customer,30,1,0,3,2,52099,1,23,4063,0,4063,7463,70,0
7.21E+08,Existing Customer,36,1,2,4,3,144988,1,36,11791,1168,10623,14885,101,0.099
7.11E+08,Attrited Customer,29,1,1,4,3,62476,1,17,17744,829,16915,9658,78,0.047
7.11E+08,Existing Customer,58,1,4,3,2,123626,4,45,34516,0,34516,15560,100,0
7.09E+08,Existing Customer,55,1,1,3,3,88613,1,46,21032,1409,19623,15584,105,0.067
7.13E+08,Existing Customer,61,1,2,6,2,77345,1,48,18571,0,18571,15802,118,0
7.13E+08,Attrited Customer,51,2,4,5,2,48843,4,43,3735,0,3735,6826,61,0
7.90E+08,Existing Customer,53,2,4,4,1,53241,1,43,10948,482,10466,16230,111,0.044
7.15E+08,Attrited Customer,44,1,4,6,2,67493,4,37,29076,0,29076,8765,84,0
7.89E+08,Existing Customer,47,1,4,5,1,77437,1,36,20237,1593,18644,15041,102,0.079
7.15E+08,Existing Customer,51,2,3,3,3,43829,3,42,34516,1913,32603,16712,123,0.055
7.14E+08,Attrited Customer,53,1,4,3,2,135253,1,38,34516,0,34516,8417,72,0
7.79E+08,Attrited Customer,45,2,2,3,2,40048,1,26,4307,0,4307,8697,62,0
7.11E+08,Existing Customer,38,1,4,7,3,145859,1,31,34516,0,34516,15611,127,0
7.09E+08,Existing Customer,42,2,2,2,2,21595,1,30,14828,1513,13315,15572,113,0.102
7.17E+08,Existing Customer,29,1,1,3,1,39266,1,36,3839,1139,2700,14791,124,0.297
7.21E+08,Existing Customer,37,2,3,3,1,29813,1,24,3727,995,2732,14786,101,0.267
7.13E+08,Existing Customer,45,1,4,4,1,92407,1,39,14290,1432,12858,14709,125,0.1
7.09E+08,Existing Customer,34,2,2,3,3,41735,1,23,7594,1442,6152,15026,99,0.19
7.73E+08,Existing Customer,50,2,2,1,2,31993,1,40,8416,1549,6867,13988,124,0.184
7.19E+08,Attrited Customer,44,1,5,2,3,64068,4,36,34140,0,34140,8177,76,0
7.72E+08,Attrited Customer,42,2,4,3,3,45763,1,30,13753,2517,11236,7464,66,0.183
7.89E+08,Existing Customer,44,1,4,1,2,97486,1,31,3472,1687,1785,13999,119,0.486
7.19E+08,Existing Customer,42,1,1,3,2,43527,4,34,15315,1613,13702,14728,100,0.105
7.21E+08,Existing Customer,54,1,1,6,2,121804,1,40,12086,1264,10822,15559,91,0.105
8.14E+08,Existing Customer,60,1,1,4,3,61676,4,55,34516,1642,32874,14954,95,0.048
